"","year","id.sector","sector","labour"
"522",2026,1,"Tanaman Pangan",94176.4158831898
"523",2026,2,"Tanaman Hortikultura",66754.5451727144
"524",2026,3,"Perkebunan",70821.7322496727
"525",2026,4,"Peternakan",307837.139794565
"526",2026,5,"Jasa Pertanian, dan Perburuan",0
"527",2026,6,"Kehutanan dan Penebangan Kayu",1161.32038358784
"528",2026,7,"Perikanan",90625.7513364851
"529",2026,8,"Pertambangan Minyak, Gas dan Panas Bumi",134273.612107924
"530",2026,9,"Pertambangan Bijih Logam",5337.96924313108
"531",2026,10,"Pertambangan dan Penggalian Lainnya",38899.9584786987
"532",2026,11,"Industri Batubara dan Pengilangan Migas",2416201.54212828
"533",2026,12,"Industri Makanan dan Minuman",1028310.75247437
"534",2026,13,"Pengolahan Tembakau",30459.433920888
"535",2026,14,"Industri Tekstil dan Pakaian Jadi",1926031.96536928
"536",2026,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",243199.995509242
"537",2026,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",378227.865981426
"538",2026,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",413373.6303406
"539",2026,18,"Industri Kimia, Farmasi dan Obat Tradisional",1540287.15577229
"540",2026,19,"Industri Karet, Barang dari Karet dan Plastik",526416.799400799
"541",2026,20,"Industri Barang Galian bukan Logam",204780.64157589
"542",2026,21,"Industri Logam Dasar",369744.583289028
"543",2026,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",12513749.2227431
"544",2026,23,"Industri Mesin dan Perlengkapan YTDL",2546587.5538688
"545",2026,24,"Industri Alat Angkutan",2107025.20877762
"546",2026,25,"Industri Furnitur",112610.45323736
"547",2026,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",208806.781164429
"548",2026,27,"Ketenagalistrikan",489237.443298881
"549",2026,28,"Pengadaan Gas dan Produksi Es",12439.2980822705
"550",2026,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",26706.9475712504
"551",2026,30,"Konstruksi",2160916.28918979
"552",2026,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",155189.35151594
"553",2026,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1675973.50943162
"554",2026,33,"Angkutan Rel",80907.6033504312
"555",2026,34,"Angkutan Darat",1235121.56770568
"556",2026,35,"Angkutan Laut",12346.940711653
"557",2026,36,"Angkutan Sungai Danau dan Penyeberangan",11.9721585826978
"558",2026,37,"Angkutan Udara",212489.141816683
"559",2026,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",15157.0277020707
"560",2026,39,"Penyediaan Akomodasi",40471.7603684618
"561",2026,40,"Penyediaan Makan Minum",464654.734054772
"562",2026,41,"Informasi dan Komunikasi",136201.163989636
"563",2026,42,"Jasa Perantara Keuangan",92495.1525127602
"564",2026,43,"Asuransi dan Dana Pensiun",9595.00373001123
"565",2026,44,"Jasa Keuangan Lainnya",10133.7607480207
"566",2026,45,"Jasa Penunjang Keuangan",1594.03630229544
"567",2026,46,"Real Estate",21834.1921220166
"568",2026,47,"Jasa Perusahaan",40594.9046701202
"569",2026,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",148660.986747685
"570",2026,49,"Jasa Pendidikan",238941.249811778
"571",2026,50,"Jasa Kesehatan dan Kegiatan Sosial",278167.882234799
"572",2026,51,"Jasa lainnya",56985.0867192646
"573",2026,52,"Lainnya",1015.94013254142
"574",2027,1,"Tanaman Pangan",98885.2366773493
"575",2027,2,"Tanaman Hortikultura",70092.2724313501
"576",2027,3,"Perkebunan",74362.8188621563
"577",2027,4,"Peternakan",323228.996784294
"578",2027,5,"Jasa Pertanian, dan Perburuan",0
"579",2027,6,"Kehutanan dan Penebangan Kayu",1219.38640276723
"580",2027,7,"Perikanan",95157.0389033094
"581",2027,8,"Pertambangan Minyak, Gas dan Panas Bumi",140987.29271332
"582",2027,9,"Pertambangan Bijih Logam",5604.86770528763
"583",2027,10,"Pertambangan dan Penggalian Lainnya",40844.9564026336
"584",2027,11,"Industri Batubara dan Pengilangan Migas",2537011.61923469
"585",2027,12,"Industri Makanan dan Minuman",1079726.29009809
"586",2027,13,"Pengolahan Tembakau",31982.4056169324
"587",2027,14,"Industri Tekstil dan Pakaian Jadi",2022333.56363774
"588",2027,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",255359.995284704
"589",2027,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",397139.259280497
"590",2027,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",434042.31185763
"591",2027,18,"Industri Kimia, Farmasi dan Obat Tradisional",1617301.5135609
"592",2027,19,"Industri Karet, Barang dari Karet dan Plastik",552737.639370839
"593",2027,20,"Industri Barang Galian bukan Logam",215019.673654684
"594",2027,21,"Industri Logam Dasar",388231.812453479
"595",2027,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",13139436.6838803
"596",2027,23,"Industri Mesin dan Perlengkapan YTDL",2673916.93156223
"597",2027,24,"Industri Alat Angkutan",2212376.4692165
"598",2027,25,"Industri Furnitur",118240.975899228
"599",2027,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",219247.120222651
"600",2027,27,"Ketenagalistrikan",513699.315463824
"601",2027,28,"Pengadaan Gas dan Produksi Es",13061.262986384
"602",2027,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",28042.2949498129
"603",2027,30,"Konstruksi",2268962.10364928
"604",2027,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",162948.819091738
"605",2027,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1759772.1849032
"606",2027,33,"Angkutan Rel",84952.9835179528
"607",2027,34,"Angkutan Darat",1296877.64609097
"608",2027,35,"Angkutan Laut",12964.2877472357
"609",2027,36,"Angkutan Sungai Danau dan Penyeberangan",12.5707665118327
"610",2027,37,"Angkutan Udara",223113.598907517
"611",2027,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",15914.8790871742
"612",2027,39,"Penyediaan Akomodasi",42495.3483868849
"613",2027,40,"Penyediaan Makan Minum",487887.470757511
"614",2027,41,"Informasi dan Komunikasi",143011.222189118
"615",2027,42,"Jasa Perantara Keuangan",97119.9101383982
"616",2027,43,"Asuransi dan Dana Pensiun",10074.7539165118
"617",2027,44,"Jasa Keuangan Lainnya",10640.4487854218
"618",2027,45,"Jasa Penunjang Keuangan",1673.73811741021
"619",2027,46,"Real Estate",22925.9017281174
"620",2027,47,"Jasa Perusahaan",42624.6499036262
"621",2027,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",156094.03608507
"622",2027,49,"Jasa Pendidikan",250888.312302367
"623",2027,50,"Jasa Kesehatan dan Kegiatan Sosial",292076.276346539
"624",2027,51,"Jasa lainnya",59834.3410552279
"625",2027,52,"Lainnya",1066.73713916849
"626",2028,1,"Tanaman Pangan",103829.498511217
"627",2028,2,"Tanaman Hortikultura",73596.8860529176
"628",2028,3,"Perkebunan",78080.9598052642
"629",2028,4,"Peternakan",339390.446623508
"630",2028,5,"Jasa Pertanian, dan Perburuan",0
"631",2028,6,"Kehutanan dan Penebangan Kayu",1280.35572290559
"632",2028,7,"Perikanan",99914.8908484748
"633",2028,8,"Pertambangan Minyak, Gas dan Panas Bumi",148036.657348986
"634",2028,9,"Pertambangan Bijih Logam",5885.11109055201
"635",2028,10,"Pertambangan dan Penggalian Lainnya",42887.2042227653
"636",2028,11,"Industri Batubara dan Pengilangan Migas",2663862.20019642
"637",2028,12,"Industri Makanan dan Minuman",1133712.60460299
"638",2028,13,"Pengolahan Tembakau",33581.5258977791
"639",2028,14,"Industri Tekstil dan Pakaian Jadi",2123450.24181963
"640",2028,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",268127.995048939
"641",2028,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",416996.222244522
"642",2028,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",455744.427450512
"643",2028,18,"Industri Kimia, Farmasi dan Obat Tradisional",1698166.58923895
"644",2028,19,"Industri Karet, Barang dari Karet dan Plastik",580374.521339381
"645",2028,20,"Industri Barang Galian bukan Logam",225770.657337419
"646",2028,21,"Industri Logam Dasar",407643.403076153
"647",2028,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",13796408.5180743
"648",2028,23,"Industri Mesin dan Perlengkapan YTDL",2807612.77814035
"649",2028,24,"Industri Alat Angkutan",2322995.29267732
"650",2028,25,"Industri Furnitur",124153.024694189
"651",2028,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",230209.476233783
"652",2028,27,"Ketenagalistrikan",539384.281237016
"653",2028,28,"Pengadaan Gas dan Produksi Es",13714.3261357032
"654",2028,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",29444.4096973036
"655",2028,30,"Konstruksi",2382410.20883175
"656",2028,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",171096.260046324
"657",2028,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1847760.79414836
"658",2028,33,"Angkutan Rel",89200.6326938504
"659",2028,34,"Angkutan Darat",1361721.52839551
"660",2028,35,"Angkutan Laut",13612.5021345974
"661",2028,36,"Angkutan Sungai Danau dan Penyeberangan",13.1993048374243
"662",2028,37,"Angkutan Udara",234269.278852893
"663",2028,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",16710.6230415329
"664",2028,39,"Penyediaan Akomodasi",44620.1158062291
"665",2028,40,"Penyediaan Makan Minum",512281.844295386
"666",2028,41,"Informasi dan Komunikasi",150161.783298573
"667",2028,42,"Jasa Perantara Keuangan",101975.905645318
"668",2028,43,"Asuransi dan Dana Pensiun",10578.4916123374
"669",2028,44,"Jasa Keuangan Lainnya",11172.4712246929
"670",2028,45,"Jasa Penunjang Keuangan",1757.42502328072
"671",2028,46,"Real Estate",24072.1968145233
"672",2028,47,"Jasa Perusahaan",44755.8823988075
"673",2028,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",163898.737889323
"674",2028,49,"Jasa Pendidikan",263432.727917486
"675",2028,50,"Jasa Kesehatan dan Kegiatan Sosial",306680.090163866
"676",2028,51,"Jasa lainnya",62826.0581079893
"677",2028,52,"Lainnya",1120.07399612692
"678",2029,1,"Tanaman Pangan",109020.973436778
"679",2029,2,"Tanaman Hortikultura",77276.7303555635
"680",2029,3,"Perkebunan",81985.0077955274
"681",2029,4,"Peternakan",356359.968954684
"682",2029,5,"Jasa Pertanian, dan Perburuan",0
"683",2029,6,"Kehutanan dan Penebangan Kayu",1344.37350905087
"684",2029,7,"Perikanan",104910.635390899
"685",2029,8,"Pertambangan Minyak, Gas dan Panas Bumi",155438.490216436
"686",2029,9,"Pertambangan Bijih Logam",6179.36664507961
"687",2029,10,"Pertambangan dan Penggalian Lainnya",45031.5644339035
"688",2029,11,"Industri Batubara dan Pengilangan Migas",2797055.31020625
"689",2029,12,"Industri Makanan dan Minuman",1190398.23483314
"690",2029,13,"Pengolahan Tembakau",35260.602192668
"691",2029,14,"Industri Tekstil dan Pakaian Jadi",2229622.75391061
"692",2029,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",281534.394801386
"693",2029,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",437846.033356749
"694",2029,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",478531.648823038
"695",2029,18,"Industri Kimia, Farmasi dan Obat Tradisional",1783074.91870089
"696",2029,19,"Industri Karet, Barang dari Karet dan Plastik",609393.24740635
"697",2029,20,"Industri Barang Galian bukan Logam",237059.19020429
"698",2029,21,"Industri Logam Dasar",428025.573229961
"699",2029,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",14486228.943978
"700",2029,23,"Industri Mesin dan Perlengkapan YTDL",2947993.41704736
"701",2029,24,"Industri Alat Angkutan",2439145.05731119
"702",2029,25,"Industri Furnitur",130360.675928899
"703",2029,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",241719.950045473
"704",2029,27,"Ketenagalistrikan",566353.495298867
"705",2029,28,"Pengadaan Gas dan Produksi Es",14400.0424424884
"706",2029,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",30916.6301821687
"707",2029,30,"Konstruksi",2501530.71927333
"708",2029,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",179651.073048641
"709",2029,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",1940148.83385578
"710",2029,33,"Angkutan Rel",93660.6643285429
"711",2029,34,"Angkutan Darat",1429807.60481529
"712",2029,35,"Angkutan Laut",14293.1272413273
"713",2029,36,"Angkutan Sungai Danau dan Penyeberangan",13.8592700792956
"714",2029,37,"Angkutan Udara",245982.742795537
"715",2029,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",17546.1541936096
"716",2029,39,"Penyediaan Akomodasi",46851.1215965406
"717",2029,40,"Penyediaan Makan Minum",537895.936510156
"718",2029,41,"Informasi dan Komunikasi",157669.872463502
"719",2029,42,"Jasa Perantara Keuangan",107074.700927584
"720",2029,43,"Asuransi dan Dana Pensiun",11107.4161929543
"721",2029,44,"Jasa Keuangan Lainnya",11731.0947859275
"722",2029,45,"Jasa Penunjang Keuangan",1845.29627444476
"723",2029,46,"Real Estate",25275.8066552494
"724",2029,47,"Jasa Perusahaan",46993.6765187479
"725",2029,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",172093.674783789
"726",2029,49,"Jasa Pendidikan",276604.36431336
"727",2029,50,"Jasa Kesehatan dan Kegiatan Sosial",322014.094672059
"728",2029,51,"Jasa lainnya",65967.3610133887
"729",2029,52,"Lainnya",1176.07769593326
"730",2030,1,"Tanaman Pangan",114472.022108616
"731",2030,2,"Tanaman Hortikultura",81140.5668733417
"732",2030,3,"Perkebunan",86084.2581853038
"733",2030,4,"Peternakan",374177.967402418
"734",2030,5,"Jasa Pertanian, dan Perburuan",0
"735",2030,6,"Kehutanan dan Penebangan Kayu",1411.59218450342
"736",2030,7,"Perikanan",110156.167160443
"737",2030,8,"Pertambangan Minyak, Gas dan Panas Bumi",163210.414727257
"738",2030,9,"Pertambangan Bijih Logam",6488.33497733359
"739",2030,10,"Pertambangan dan Penggalian Lainnya",47283.1426555987
"740",2030,11,"Industri Batubara dan Pengilangan Migas",2936908.07571656
"741",2030,12,"Industri Makanan dan Minuman",1249918.1465748
"742",2030,13,"Pengolahan Tembakau",37023.6323023014
"743",2030,14,"Industri Tekstil dan Pakaian Jadi",2341103.89160614
"744",2030,15,"Industri Kulit, Barang dari Kulit dan Alas Kaki",295611.114541456
"745",2030,16,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya",459738.335024586
"746",2030,17,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman",502458.231264189
"747",2030,18,"Industri Kimia, Farmasi dan Obat Tradisional",1872228.66463594
"748",2030,19,"Industri Karet, Barang dari Karet dan Plastik",639862.909776668
"749",2030,20,"Industri Barang Galian bukan Logam",248912.149714504
"750",2030,21,"Industri Logam Dasar",449426.851891459
"751",2030,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",15210540.3911769
"752",2030,23,"Industri Mesin dan Perlengkapan YTDL",3095393.08789973
"753",2030,24,"Industri Alat Angkutan",2561102.31017675
"754",2030,25,"Industri Furnitur",136878.709725344
"755",2030,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",253805.947547746
"756",2030,27,"Ketenagalistrikan",594671.17006381
"757",2030,28,"Pengadaan Gas dan Produksi Es",15120.0445646128
"758",2030,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",32462.4616912772
"759",2030,30,"Konstruksi",2626607.255237
"760",2030,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",188633.626701073
"761",2030,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",2037156.27554857
"762",2030,33,"Angkutan Rel",98343.6975449701
"763",2030,34,"Angkutan Darat",1501297.98505605
"764",2030,35,"Angkutan Laut",15007.7836033937
"765",2030,36,"Angkutan Sungai Danau dan Penyeberangan",14.5522335832603
"766",2030,37,"Angkutan Udara",258281.879935314
"767",2030,38,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",18423.46190329
"768",2030,39,"Penyediaan Akomodasi",49193.6776763676
"769",2030,40,"Penyediaan Makan Minum",564790.733335664
"770",2030,41,"Informasi dan Komunikasi",165553.366086677
"771",2030,42,"Jasa Perantara Keuangan",112428.435973963
"772",2030,43,"Asuransi dan Dana Pensiun",11662.787002602
"773",2030,44,"Jasa Keuangan Lainnya",12317.6495252239
"774",2030,45,"Jasa Penunjang Keuangan",1937.56108816699
"775",2030,46,"Real Estate",26539.5969880119
"776",2030,47,"Jasa Perusahaan",49343.3603446852
"777",2030,48,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",180698.358522979
"778",2030,49,"Jasa Pendidikan",290434.582529028
"779",2030,50,"Jasa Kesehatan dan Kegiatan Sosial",338114.799405662
"780",2030,51,"Jasa lainnya",69265.7290640582
"781",2030,52,"Lainnya",1234.88158072993
