"","year","id.sector","sector","land.requirement"
"266",2021,"1","Tanaman Pangan",1777375.33059286
"267",2021,"2","Tanaman Hortikultura",695628.499426195
"268",2021,"3","Perkebunan",92630.4421139661
"269",2021,"4","Peternakan",1314.01747958773
"270",2021,"5","Jasa Pertanian dan Perburuan ",125604.10979381
"271",2021,"6","Kehutanan dan Penebangan Kayu",257097.474117073
"272",2021,"7","Perikanan",31992.1390414213
"273",2021,"8","Pertambangan Minyak Gas dan Panas Bumi",624.002848719217
"274",2021,"9","Pertambangan Bijih Logam",445.716869416727
"275",2021,"10","Pertambangan dan Penggalian Lainnya",256.834277284276
"276",2021,"11","Industri Batubara dan Pengilangan Migas",931.638371291659
"277",2021,"12","Industri Makanan dan Minuman",7399.61711483367
"278",2021,"13","Pengolahan Tembakau",1245.26082570414
"279",2021,"14","Industri Tekstil dan Pakaian Jadi",289.103949485332
"280",2021,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",2085.17623896666
"281",2021,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",126.477712250735
"282",2021,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",496.959569398485
"283",2021,"18","Industri Kimia Farmasi dan Obat Tradisional",1177.03384409706
"284",2021,"19","Industri Karet Barang dari Karet dan Plastik",632.390935339138
"285",2021,"20","Industri Barang Galian bukan Logam",10015.4935313997
"286",2021,"21","Industri Logam Dasar",124.286173799366
"287",2021,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",10.7464705557579
"288",2021,"23","Industri Mesin dan Perlengkapan YTDL",1964.33254026687
"289",2021,"24","Industri Alat Angkutan",1314.0168070728
"290",2021,"25","Industri Furnitur",417.035290480977
"291",2021,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",1114.82718961138
"292",2021,"27","Ketenagalistrikan",248.664426952361
"293",2021,"28","Pengadaan Gas dan Produksi Es",94.8228420574006
"294",2021,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",235.406001048348
"295",2021,"30","Konstruksi",72.035058434387
"296",2021,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",222.974537473862
"297",2021,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",222.964633293852
"298",2021,"33","Angkutan Rel",146.855941090952
"299",2021,"34","Angkutan Darat",222.96429991529
"300",2021,"35","Angkutan Laut",370.316696111623
"301",2021,"36","Angkutan Sungai Danau dan Penyeberangan",370.414776215855
"302",2021,"37","Angkutan Udara",327.261059139457
"303",2021,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",132.882001049525
"304",2021,"39","Penyediaan Akomodasi",222.964270875893
"305",2021,"40","Penyediaan Makan Minum",154.483008036032
"306",2021,"41","Informasi dan Komunikasi",44.8708977536357
"307",2021,"42","Jasa Perantara Keuangan",114.723647354709
"308",2021,"43","Asuransi dan Dana Pensiun",114.721874175905
"309",2021,"44","Jasa Keuangan Lainnya",114.723750488411
"310",2021,"45","Jasa Penunjang Keuangan",114.72564231226
"311",2021,"46","Real Estate",154.483105296392
"312",2021,"47","Jasa Perusahaan",132.881615341647
"313",2021,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",11149.3623210647
"314",2021,"49","Jasa Pendidikan",109.323248600257
"315",2021,"50","Jasa Kesehatan dan Kegiatan Sosial",57.8207625485444
"316",2021,"51","Jasa lainnya",293.993442032967
"317",2021,"52","Lainnya",184933.977849193
"318",2021,"53","lainnya (tidak menghasilkan output)",528768.419167259
"319",2022,"1","Tanaman Pangan",1794466.0578625
"320",2022,"2","Tanaman Hortikultura",730409.928190735
"321",2022,"3","Perkebunan",87643.8697856508
"322",2022,"4","Peternakan",1277.51714531747
"323",2022,"5","Jasa Pertanian dan Perburuan ",122119.077514281
"324",2022,"6","Kehutanan dan Penebangan Kayu",254713.567011405
"325",2022,"7","Perikanan",29992.6337410033
"326",2022,"8","Pertambangan Minyak Gas dan Panas Bumi",655.203026871156
"327",2022,"9","Pertambangan Bijih Logam",468.002765827462
"328",2022,"10","Pertambangan dan Penggalian Lainnya",221.045902310038
"329",2022,"11","Industri Batubara dan Pengilangan Migas",1173.86483844737
"330",2022,"12","Industri Makanan dan Minuman",6166.34866498451
"331",2022,"13","Pengolahan Tembakau",1569.02868473747
"332",2022,"14","Industri Tekstil dan Pakaian Jadi",218.387880928345
"333",2022,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",2189.43509204036
"334",2022,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",108.853773428094
"335",2022,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",410.872120478479
"336",2022,"18","Industri Kimia Farmasi dan Obat Tradisional",1123.53260940594
"337",2022,"19","Industri Karet Barang dari Karet dan Plastik",544.271007699877
"338",2022,"20","Industri Barang Galian bukan Logam",9306.43246923132
"339",2022,"21","Industri Logam Dasar",81.5628026129464
"340",2022,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",6.13249691976362
"341",2022,"23","Industri Mesin dan Perlengkapan YTDL",2042.12803580846
"342",2022,"24","Industri Alat Angkutan",1277.5164603216
"343",2022,"25","Industri Furnitur",437.887065391283
"344",2022,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",1054.56658762068
"345",2022,"27","Ketenagalistrikan",239.53912842868
"346",2022,"28","Pengadaan Gas dan Produksi Es",77.784364289253
"347",2022,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",224.705754138242
"348",2022,"30","Konstruksi",56.4453823137215
"349",2022,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",210.922335104645
"350",2022,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",210.912520148185
"351",2022,"33","Angkutan Rel",129.578781408601
"352",2022,"34","Angkutan Darat",210.912189771663
"353",2022,"35","Angkutan Laut",381.208435915766
"354",2022,"36","Angkutan Sungai Danau dan Penyeberangan",381.314208782967
"355",2022,"37","Angkutan Udara",286.35344375208
"356",2022,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",115.310900545526
"357",2022,"39","Penyediaan Akomodasi",210.912160989789
"358",2022,"40","Penyediaan Makan Minum",137.463696132305
"359",2022,"41","Informasi dan Komunikasi",32.4927196937201
"360",2022,"42","Jasa Perantara Keuangan",97.1451354469916
"361",2022,"43","Asuransi dan Dana Pensiun",97.1435624717449
"362",2022,"44","Jasa Keuangan Lainnya",97.1452269338922
"363",2022,"45","Jasa Penunjang Keuangan",97.1469051633005
"364",2022,"46","Real Estate",137.463786804825
"365",2022,"47","Jasa Perusahaan",115.31054991541
"366",2022,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",11477.2857455907
"367",2022,"49","Jasa Pendidikan",91.8315289741804
"368",2022,"50","Jasa Kesehatan dan Kegiatan Sosial",43.6775545435357
"369",2022,"51","Jasa lainnya",291.219926659619
"370",2022,"52","Lainnya",186712.189264288
"371",2022,"53","lainnya (tidak menghasilkan output)",489620.86125584
"372",2023,"1","Tanaman Pangan",1811721.15246185
"373",2023,"2","Tanaman Hortikultura",766930.428772829
"374",2023,"3","Perkebunan",82926.6574297821
"375",2023,"4","Peternakan",1242.03071201814
"376",2023,"5","Jasa Pertanian dan Perburuan ",118730.925222543
"377",2023,"6","Kehutanan dan Penebangan Kayu",252353.717333052
"378",2023,"7","Perikanan",28118.09746112
"379",2023,"8","Pertambangan Minyak Gas dan Panas Bumi",687.963217502327
"380",2023,"9","Pertambangan Bijih Logam",491.402962352777
"381",2023,"10","Pertambangan dan Penggalian Lainnya",190.244431267353
"382",2023,"11","Industri Batubara dan Pengilangan Migas",1479.07034406247
"383",2023,"12","Industri Makanan dan Minuman",5138.62482088711
"384",2023,"13","Pengolahan Tembakau",1976.97620131159
"385",2023,"14","Industri Tekstil dan Pakaian Jadi",164.96926686399
"386",2023,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",2298.90689188033
"387",2023,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",93.6856288991489
"388",2023,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",339.697453223855
"389",2023,"18","Industri Kimia Farmasi dan Obat Tradisional",1072.46324902436
"390",2023,"19","Industri Karet Barang dari Karet dan Plastik",468.430074500254
"391",2023,"20","Industri Barang Galian bukan Logam",8647.57040908257
"392",2023,"21","Industri Logam Dasar",53.5255899415114
"393",2023,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",3.49952277958096
"394",2023,"23","Industri Mesin dan Perlengkapan YTDL",2123.00455420026
"395",2023,"24","Industri Alat Angkutan",1242.03001431094
"396",2023,"25","Industri Furnitur",459.78143008574
"397",2023,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",997.563312514796
"398",2023,"27","Ketenagalistrikan",230.748703255457
"399",2023,"28","Pengadaan Gas dan Produksi Es",63.8074877610649
"400",2023,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",214.491882088734
"401",2023,"30","Konstruksi",44.2295911966356
"402",2023,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",199.521598850858
"403",2023,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",199.511872313926
"404",2023,"33","Angkutan Rel",114.334228005106
"405",2023,"34","Angkutan Darat",199.511544912463
"406",2023,"35","Angkutan Laut",392.420526674085
"407",2023,"36","Angkutan Sungai Danau dan Penyeberangan",392.534595671622
"408",2023,"37","Angkutan Udara",250.559278875828
"409",2023,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",100.063244694402
"410",2023,"39","Penyediaan Akomodasi",199.511516386008
"411",2023,"40","Penyediaan Makan Minum",122.319392995676
"412",2023,"41","Informasi dan Komunikasi",23.529211291861
"413",2023,"42","Jasa Perantara Keuangan",82.2600926160227
"414",2023,"43","Asuransi dan Dana Pensiun",82.2586972397462
"415",2023,"44","Jasa Keuangan Lainnya",82.2601737714941
"416",2023,"45","Jasa Penunjang Keuangan",82.2616625222381
"417",2023,"46","Real Estate",122.319477526322
"418",2023,"47","Jasa Perusahaan",100.062925951318
"419",2023,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",11814.854055334
"420",2023,"49","Jasa Pendidikan",77.1384844702803
"421",2023,"50","Jasa Kesehatan dan Kegiatan Sosial",32.9938362463689
"422",2023,"51","Jasa lainnya",288.472576820927
"423",2023,"52","Lainnya",188507.498866928
"424",2023,"53","lainnya (tidak menghasilkan output)",447490.105707711
"425",2024,"1","Tanaman Pangan",1829142.196771
"426",2024,"2","Tanaman Hortikultura",805276.954801295
"427",2024,"3","Perkebunan",78464.2467569633
"428",2024,"4","Peternakan",1207.53001582616
"429",2024,"5","Jasa Pertanian dan Perburuan ",115436.96317821
"430",2024,"6","Kehutanan dan Penebangan Kayu",250017.756979494
"431",2024,"7","Perikanan",26360.7196390927
"432",2024,"8","Pertambangan Minyak Gas dan Panas Bumi",722.361421593931
"433",2024,"9","Pertambangan Bijih Logam",515.973174527921
"434",2024,"10","Pertambangan dan Penggalian Lainnya",163.734967783046
"435",2024,"11","Industri Batubara dan Pengilangan Migas",1863.62948837788
"436",2024,"12","Industri Makanan dan Minuman",4282.18816552496
"437",2024,"13","Pengolahan Tembakau",2490.99009092876
"438",2024,"14","Industri Tekstil dan Pakaian Jadi",124.617075491793
"439",2024,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",2413.85228623622
"440",2024,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",80.6310778648639
"441",2024,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",280.852251763792
"442",2024,"18","Industri Kimia Farmasi dan Obat Tradisional",1023.71522321123
"443",2024,"19","Industri Karet Barang dari Karet dan Plastik",403.157129485605
"444",2024,"20","Industri Barang Galian bukan Logam",8035.3534395979
"445",2024,"21","Industri Logam Dasar",35.1261688987694
"446",2024,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",1.99701033010943
"447",2024,"23","Industri Mesin dan Perlengkapan YTDL",2207.08411731871
"448",2024,"24","Industri Alat Angkutan",1207.52930517281
"449",2024,"25","Industri Furnitur",482.770514157443
"450",2024,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",943.641292597783
"451",2024,"27","Ketenagalistrikan",222.280862502639
"452",2024,"28","Pengadaan Gas dan Produksi Es",52.3420810329398
"453",2024,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",204.742276951605
"454",2024,"30","Konstruksi",34.6575159634854
"455",2024,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",188.73711436739
"456",2024,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",188.727475452405
"457",2024,"33","Angkutan Rel",100.883150785845
"458",2024,"34","Angkutan Darat",188.727150999224
"459",2024,"35","Angkutan Laut",403.962390917868
"460",2024,"36","Angkutan Sungai Danau dan Penyeberangan",404.08540673761
"461",2024,"37","Angkutan Udara",219.239383313919
"462",2024,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",86.8318017501794
"463",2024,"39","Penyediaan Akomodasi",188.727122726098
"464",2024,"40","Penyediaan Makan Minum",108.843529875205
"465",2024,"41","Informasi dan Komunikasi",17.0383947477551
"466",2024,"42","Jasa Perantara Keuangan",69.6558113116573
"467",2024,"43","Asuransi dan Dana Pensiun",69.6545734819224
"468",2024,"44","Jasa Keuangan Lainnya",69.6558833025124
"469",2024,"45","Jasa Penunjang Keuangan",69.6572039676884
"470",2024,"46","Real Estate",108.843608679789
"471",2024,"47","Jasa Perusahaan",86.8315119938532
"472",2024,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",12162.3509295556
"473",2024,"49","Jasa Pendidikan",64.7963270711683
"474",2024,"50","Jasa Kesehatan dan Kegiatan Sosial",24.9234015453992
"475",2024,"51","Jasa lainnya",285.751145683328
"476",2024,"52","Lainnya",190320.071062772
"477",2024,"53","lainnya (tidak menghasilkan output)",402334.410539769
"478",2025,"1","Tanaman Pangan",1846730.78850009
"479",2025,"2","Tanaman Hortikultura",845540.807590146
"480",2025,"3","Perkebunan",74242.8661969323
"481",2025,"4","Peternakan",1173.9876752069
"482",2025,"5","Jasa Pertanian dan Perburuan ",112234.57634271
"483",2025,"6","Kehutanan dan Penebangan Kayu",247705.522301175
"484",2025,"7","Perikanan",24713.1778723598
"485",2025,"8","Pertambangan Minyak Gas dan Panas Bumi",758.479540211574
"486",2025,"9","Pertambangan Bijih Logam",541.77190371729
"487",2025,"10","Pertambangan dan Penggalian Lainnya",140.919445298913
"488",2025,"11","Industri Batubara dan Pengilangan Migas",2348.17428376552
"489",2025,"12","Industri Makanan dan Minuman",3568.49084918042
"490",2025,"13","Pengolahan Tembakau",3138.64761657433
"491",2025,"14","Industri Tekstil dan Pakaian Jadi",94.1352036046213
"492",2025,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",2534.54495528588
"493",2025,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",69.3956032396427
"494",2025,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",232.200703678385
"495",2025,"18","Industri Kimia Farmasi dan Obat Tradisional",977.18301675671
"496",2025,"19","Industri Karet Barang dari Karet dan Plastik",346.979585190005
"497",2025,"20","Industri Barang Galian bukan Logam",7466.47925375493
"498",2025,"21","Industri Logam Dasar",23.0515486833271
"499",2025,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",1.13959831505564
"500",2025,"23","Industri Mesin dan Perlengkapan YTDL",2294.49357969257
"501",2025,"24","Industri Alat Angkutan",1173.98695136859
"502",2025,"25","Industri Furnitur",506.909053689415
"503",2025,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",892.633973559422
"504",2025,"27","Ketenagalistrikan",214.123768210082
"505",2025,"28","Pengadaan Gas dan Produksi Es",42.9368644034507
"506",2025,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",195.435835685179
"507",2025,"30","Konstruksi",27.1570091656286
"508",2025,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",178.535570782837
"509",2025,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",178.526018702447
"510",2025,"33","Angkutan Rel",89.0145526042543
"511",2025,"34","Angkutan Darat",178.525697171122
"512",2025,"35","Angkutan Laut",415.843728345934
"513",2025,"36","Angkutan Sungai Danau dan Penyeberangan",415.976392691356
"514",2025,"37","Angkutan Udara",191.834473509393
"515",2025,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",75.349965597197
"516",2025,"39","Penyediaan Akomodasi",178.525669149241
"517",2025,"40","Penyediaan Makan Minum",96.85229559342
"518",2025,"41","Informasi dan Komunikasi",12.3381481972729
"519",2025,"42","Jasa Perantara Keuangan",58.9828212697405
"520",2025,"43","Asuransi dan Dana Pensiun",58.9817231986345
"521",2025,"44","Jasa Keuangan Lainnya",58.9828851309668
"522",2025,"45","Jasa Penunjang Keuangan",58.9840566878775
"523",2025,"46","Real Estate",96.8523690596022
"524",2025,"47","Jasa Perusahaan",75.3497021910423
"525",2025,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",12520.0683914953
"526",2025,"49","Jasa Pendidikan",54.4289148419779
"527",2025,"50","Jasa Kesehatan dan Kegiatan Sosial",18.827029995812
"528",2025,"51","Jasa lainnya",283.055388742218
"529",2025,"52","Lainnya",192150.0718383
"530",2025,"53","lainnya (tidak menghasilkan output)",354085.095745095
