"","year","id.sector","sector","land.requirement"
"531",2026,"1","Tanaman Pangan",1864488.54083554
"532",2026,"2","Tanaman Hortikultura",887817.853523309
"533",2026,"3","Perkebunan",70249.488787678
"534",2026,"4","Peternakan",1141.37706922654
"535",2026,"5","Jasa Pertanian dan Perburuan ",109121.22238366
"536",2026,"6","Kehutanan dan Penebangan Kayu",245416.852853981
"537",2026,"7","Perikanan",23168.607408532
"538",2026,"8","Pertambangan Minyak Gas dan Panas Bumi",796.403569513806
"539",2026,"9","Pertambangan Bijih Logam",568.860576412296
"540",2026,"10","Pertambangan dan Penggalian Lainnya",121.283134393418
"541",2026,"11","Industri Batubara dan Pengilangan Migas",2958.70108704249
"542",2026,"12","Industri Makanan dan Minuman",2973.74299518009
"543",2026,"13","Pengolahan Tembakau",3954.69613152884
"544",2026,"14","Industri Tekstil dan Pakaian Jadi",71.1093285975409
"545",2026,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",2661.2722632617
"546",2026,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",59.7257271999593
"547",2026,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",191.976979727765
"548",2026,"18","Industri Kimia Farmasi dan Obat Tradisional",932.765910599501
"549",2026,"19","Industri Karet Barang dari Karet dan Plastik",298.630050659181
"550",2026,"20","Industri Barang Galian bukan Logam",6937.87933617547
"551",2026,"21","Industri Logam Dasar",15.1275790595959
"552",2026,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0.6503142731151
"553",2026,"23","Industri Mesin dan Perlengkapan YTDL",2385.36481990723
"554",2026,"24","Industri Alat Angkutan",1141.37633195984
"555",2026,"25","Industri Furnitur",532.254521580371
"556",2026,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",844.383804028112
"557",2026,"27","Ketenagalistrikan",206.266016838193
"558",2026,"28","Pengadaan Gas dan Produksi Es",35.2216474885548
"559",2026,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",186.552414477163
"560",2026,"30","Konstruksi",21.2797463063366
"561",2026,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",168.885457817447
"562",2026,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",168.875991790207
"563",2026,"33","Angkutan Rel",78.5422595036904
"564",2026,"34","Angkutan Darat",168.875673154501
"565",2026,"35","Angkutan Laut",428.074523980535
"566",2026,"36","Angkutan Sungai Danau dan Penyeberangan",428.217593593099
"567",2026,"37","Angkutan Udara",167.855176341133
"568",2026,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",65.3863837712317
"569",2026,"39","Penyediaan Akomodasi",168.875645381792
"570",2026,"40","Penyediaan Makan Minum",86.1821293561043
"571",2026,"41","Informasi dan Komunikasi",8.934521318372
"572",2026,"42","Jasa Perantara Keuangan",49.945199947678
"573",2026,"43","Asuransi dan Dana Pensiun",49.9442258555118
"574",2026,"44","Jasa Keuangan Lainnya",49.945256597383
"575",2026,"45","Jasa Penunjang Keuangan",49.9462958808933
"576",2026,"46","Real Estate",86.1821978453342
"577",2026,"47","Jasa Perusahaan",65.3861443186652
"578",2026,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",12888.3070538456
"579",2026,"49","Jasa Pendidikan",45.7202885571942
"580",2026,"50","Jasa Kesehatan dan Kegiatan Sosial",14.2218572321996
"581",2026,"51","Jasa lainnya",280.385063800155
"582",2026,"52","Lainnya",193997.668776017
"583",2026,"53","lainnya (tidak menghasilkan output)",302646.175135956
"584",2027,"1","Tanaman Pangan",1882417.08260574
"585",2027,"2","Tanaman Hortikultura",932208.752308542
"586",2027,"3","Perkebunan",66471.7918368992
"587",2027,"4","Peternakan",1109.67231642371
"588",2027,"5","Jasa Pertanian dan Perburuan ",106094.429644228
"589",2027,"6","Kehutanan dan Penebangan Kayu",243151.592561743
"590",2027,"7","Perikanan",21720.5725422442
"591",2027,"8","Pertambangan Minyak Gas dan Panas Bumi",836.223805510735
"592",2027,"9","Pertambangan Bijih Logam",597.303690493587
"593",2027,"10","Pertambangan dan Penggalian Lainnya",104.383030230499
"594",2027,"11","Industri Batubara dan Pengilangan Migas",3727.96533582545
"595",2027,"12","Industri Makanan dan Minuman",2478.11970462562
"596",2027,"13","Pengolahan Tembakau",4982.91730345931
"597",2027,"14","Industri Tekstil dan Pakaian Jadi",53.7156815658625
"598",2027,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",2794.33594265795
"599",2027,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",51.4032925990281
"600",2027,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",158.721142287362
"601",2027,"18","Industri Kimia Farmasi dan Obat Tradisional",890.367763819515
"602",2027,"19","Industri Karet Barang dari Karet dan Plastik",257.01773850354
"603",2027,"20","Industri Barang Galian bukan Logam",6446.70241150357
"604",2027,"21","Industri Logam Dasar",9.92747392022278
"605",2027,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0.371103263982739
"606",2027,"23","Industri Mesin dan Perlengkapan YTDL",2479.83493958751
"607",2027,"24","Industri Alat Angkutan",1109.67156548028
"608",2027,"25","Industri Furnitur",558.867264386648
"609",2027,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",798.741748924375
"610",2027,"27","Ketenagalistrikan",198.696623325906
"611",2027,"28","Pengadaan Gas dan Produksi Es",28.8927584854289
"612",2027,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",178.072785143268
"613",2027,"30","Konstruksi",16.6744283368879
"614",2027,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",159.756968452457
"615",2027,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",159.747587700045
"616",2027,"33","Angkutan Rel",69.302000342399
"617",2027,"34","Angkutan Darat",159.747271933816
"618",2027,"35","Angkutan Laut",440.665056562326
"619",2027,"36","Angkutan Sungai Danau dan Penyeberangan",440.819347589491
"620",2027,"37","Angkutan Udara",146.873290320077
"621",2027,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",56.7402958243385
"622",2027,"39","Penyediaan Akomodasi",159.747244408206
"623",2027,"40","Penyediaan Makan Minum",76.6874897779135
"624",2027,"41","Informasi dan Komunikasi",6.46982594176712
"625",2027,"42","Jasa Perantara Keuangan",42.2923676471709
"626",2027,"43","Asuransi dan Dana Pensiun",42.2915035355345
"627",2027,"44","Jasa Keuangan Lainnya",42.292417899792
"628",2027,"45","Jasa Penunjang Keuangan",42.2933398444386
"629",2027,"46","Real Estate",76.6875536272139
"630",2027,"47","Jasa Perusahaan",56.7400781467891
"631",2027,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",13267.3763714207
"632",2027,"49","Jasa Pendidikan",38.4050424671845
"633",2027,"50","Jasa Kesehatan dan Kegiatan Sosial",10.743129596739
"634",2027,"51","Jasa lainnya",277.739930945096
"635",2027,"52","Lainnya",195863.031069801
"636",2027,"53","lainnya (tidak menghasilkan output)",247892.729466463
"637",2028,"1","Tanaman Pangan",1900518.05842258
"638",2028,"2","Tanaman Hortikultura",978819.196643949
"639",2028,"3","Perkebunan",62898.1184131714
"640",2028,"4","Peternakan",1078.84825426494
"641",2028,"5","Jasa Pertanian dan Perburuan ",103151.795083114
"642",2028,"6","Kehutanan dan Penebangan Kayu",240909.588743353
"643",2028,"7","Perikanan",20363.039799648
"644",2028,"8","Pertambangan Minyak Gas dan Panas Bumi",878.035059059668
"645",2028,"9","Pertambangan Bijih Logam",627.168968805062
"646",2028,"10","Pertambangan dan Penggalian Lainnya",89.837858150598
"647",2028,"11","Industri Batubara dan Pengilangan Migas",4697.23891846247
"648",2028,"12","Industri Makanan dan Minuman",2065.10022696514
"649",2028,"13","Pengolahan Tembakau",6278.4760369664
"650",2028,"14","Industri Tekstil dan Pakaian Jadi",40.576595327189
"651",2028,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",2934.05281264735
"652",2028,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",44.240541233449
"653",2028,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",131.226156257407
"654",2028,"18","Industri Kimia Farmasi dan Obat Tradisional",849.896805533721
"655",2028,"19","Industri Karet Barang dari Karet dan Plastik",221.203856212271
"656",2028,"20","Industri Barang Galian bukan Logam",5990.29906457275
"657",2028,"21","Industri Logam Dasar",6.51490487177079
"658",2028,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0.211770890494918
"659",2028,"23","Industri Mesin dan Perlengkapan YTDL",2578.04647025681
"660",2028,"24","Industri Alat Angkutan",1078.84748939204
"661",2028,"25","Industri Furnitur",586.810646005976
"662",2028,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",755.566829113723
"663",2028,"27","Ketenagalistrikan",191.405005733637
"664",2028,"28","Pengadaan Gas dan Produksi Es",23.7010916153686
"665",2028,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",169.978593507185
"666",2028,"30","Konstruksi",13.0657836123472
"667",2028,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",151.121906851746
"668",2028,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",151.112610605887
"669",2028,"33","Angkutan Rel",61.148829991877
"670",2028,"34","Angkutan Darat",151.112297683329
"671",2028,"35","Angkutan Laut",453.625907190026
"672",2028,"36","Angkutan Sungai Danau dan Penyeberangan",453.792299741951
"673",2028,"37","Angkutan Udara",128.514139135633
"674",2028,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",49.2374881026553
"675",2028,"39","Penyediaan Akomodasi",151.112270402766
"676",2028,"40","Penyediaan Makan Minum",68.2388696932639
"677",2028,"41","Informasi dan Komunikasi",4.68504649275655
"678",2028,"42","Jasa Perantara Keuangan",35.8121398332059
"679",2028,"43","Asuransi dan Dana Pensiun",35.8113732845416
"680",2028,"44","Jasa Keuangan Lainnya",35.8121844111773
"681",2028,"45","Jasa Penunjang Keuangan",35.8130022649865
"682",2028,"46","Real Estate",68.2389292168332
"683",2028,"47","Jasa Perusahaan",49.2372902198125
"684",2028,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",13657.5949012313
"685",2028,"49","Jasa Pendidikan",32.2602357420794
"686",2028,"50","Jasa Kesehatan dan Kegiatan Sosial",8.11531375038142
"687",2028,"51","Jasa lainnya",275.119752528641
"688",2028,"52","Lainnya",197746.329540391
"689",2028,"53","lainnya (tidak menghasilkan output)",189668.006825961
"690",2029,"1","Tanaman Pangan",1918818.20386278
"691",2029,"2","Tanaman Hortikultura",1027771.84604431
"692",2029,"3","Perkebunan",59517.9813122915
"693",2029,"4","Peternakan",1048.88707799373
"694",2029,"5","Jasa Pertanian dan Perburuan ",100292.083211173
"695",2029,"6","Kehutanan dan Penebangan Kayu",238695.379372487
"696",2029,"7","Perikanan",19090.6229638479
"697",2029,"8","Pertambangan Minyak Gas dan Panas Bumi",921.95766222284
"698",2029,"9","Pertambangan Bijih Logam",658.564423040266
"699",2029,"10","Pertambangan dan Penggalian Lainnya",77.3208934660265
"700",2029,"11","Industri Batubara dan Pengilangan Migas",5919.48421095924
"701",2029,"12","Industri Makanan dan Minuman",1720.94026946683
"702",2029,"13","Pengolahan Tembakau",7910.97194744479
"703",2029,"14","Industri Tekstil dan Pakaian Jadi",30.6516809984718
"704",2029,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",3080.78583174839
"705",2029,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",38.076059636212
"706",2029,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",108.499241017252
"707",2029,"18","Industri Kimia Farmasi dan Obat Tradisional",811.367993836699
"708",2029,"19","Industri Karet Barang dari Karet dan Plastik",190.390346129758
"709",2029,"20","Industri Barang Galian bukan Logam",5566.40401096175
"710",2029,"21","Industri Logam Dasar",4.2754293470408
"711",2029,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0.120848608000922
"712",2029,"23","Industri Mesin dan Perlengkapan YTDL",2680.27569667486
"713",2029,"24","Industri Alat Angkutan",1049.02702169602
"714",2029,"25","Industri Furnitur",616.159779724895
"715",2029,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",714.774798528509
"716",2029,"27","Ketenagalistrikan",184.381115217946
"717",2029,"28","Pengadaan Gas dan Produksi Es",19.4428303633287
"718",2029,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",162.271279662914
"719",2029,"30","Konstruksi",10.2382375665719
"720",2029,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",143.003908861075
"721",2029,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",142.950921199653
"722",2029,"33","Angkutan Rel",53.9564770936457
"723",2029,"34","Angkutan Darat",143.41920287536
"724",2029,"35","Angkutan Laut",467.002979864508
"725",2029,"36","Angkutan Sungai Danau dan Penyeberangan",467.271868392515
"726",2029,"37","Angkutan Udara",112.451835166288
"727",2029,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",42.7354892877147
"728",2029,"39","Penyediaan Akomodasi",142.96165600065
"729",2029,"40","Penyediaan Makan Minum",60.7230307118496
"730",2029,"41","Informasi dan Komunikasi",3.39271103913518
"731",2029,"42","Jasa Perantara Keuangan",30.3261535653059
"732",2029,"43","Asuransi dan Dana Pensiun",30.3264380327425
"733",2029,"44","Jasa Keuangan Lainnya",30.3312152783614
"734",2029,"45","Jasa Penunjang Keuangan",30.3374535527893
"735",2029,"46","Real Estate",60.7230262063465
"736",2029,"47","Jasa Perusahaan",42.7392499430251
"737",2029,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",14059.7845860192
"738",2029,"49","Jasa Pendidikan",27.0986884309205
"739",2029,"50","Jasa Kesehatan dan Kegiatan Sosial",6.13028640343851
"740",2029,"51","Jasa lainnya",273.542478530397
"741",2029,"52","Lainnya",199647.736651033
"742",2029,"53","lainnya (tidak menghasilkan output)",127731.668239311
"743",2030,"1","Tanaman Pangan",1937268.0811844
"744",2030,"2","Tanaman Hortikultura",1079159.86236883
"745",2030,"3","Perkebunan",56319.817161483
"746",2030,"4","Peternakan",1019.75119270402
"747",2030,"5","Jasa Pertanian dan Perburuan ",97510.73964377
"748",2030,"6","Kehutanan dan Penebangan Kayu",236499.183835902
"749",2030,"7","Perikanan",17897.4499010203
"750",2030,"8","Pertambangan Minyak Gas dan Panas Bumi",968.054582863732
"751",2030,"9","Pertambangan Bijih Logam",691.490912541958
"752",2030,"10","Pertambangan dan Penggalian Lainnya",66.5466158134706
"753",2030,"11","Industri Batubara dan Pengilangan Migas",7458.49704299033
"754",2030,"12","Industri Makanan dan Minuman",1434.11633901734
"755",2030,"13","Pengolahan Tembakau",9967.81955268654
"756",2030,"14","Industri Tekstil dan Pakaian Jadi",23.1541377457336
"757",2030,"15","Industri Kulit Barang dari Kulit dan Alas Kaki",3234.8236965752
"758",2030,"16","Industri Kayu Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu Rotan dan Sejenisnya",32.7703737980829
"759",2030,"17","Industri Kertas dan Barang dari Kertas Percetakan dan Reproduksi Media Rekaman",89.7039049301684
"760",2030,"18","Industri Kimia Farmasi dan Obat Tradisional",774.483272483913
"761",2030,"19","Industri Karet Barang dari Karet dan Plastik",163.860190004644
"762",2030,"20","Industri Barang Galian bukan Logam",5172.31395834321
"763",2030,"21","Industri Logam Dasar",2.80574984462394
"764",2030,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",0.0689624935773759
"765",2030,"23","Industri Mesin dan Perlengkapan YTDL",2786.41917890895
"766",2030,"24","Industri Alat Angkutan",1019.88069804958
"767",2030,"25","Industri Furnitur",646.967361916029
"768",2030,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",676.136414947655
"769",2030,"27","Ketenagalistrikan",177.614830755331
"770",2030,"28","Pengadaan Gas dan Produksi Es",15.9491766496452
"771",2030,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",154.894476459558
"772",2030,"30","Konstruksi",8.02249512645739
"773",2030,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",135.27214386165
"774",2030,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",135.223577273771
"775",2030,"33","Angkutan Rel",47.6085933990723
"776",2030,"34","Angkutan Darat",135.645424719161
"777",2030,"35","Angkutan Laut",480.736777560454
"778",2030,"36","Angkutan Sungai Danau dan Penyeberangan",481.017986474157
"779",2030,"37","Angkutan Udara",98.3952828425543
"780",2030,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",37.084189894216
"781",2030,"39","Penyediaan Akomodasi",135.233217889046
"782",2030,"40","Penyediaan Makan Minum",54.0331219571621
"783",2030,"41","Informasi dan Komunikasi",2.45678768188157
"784",2030,"42","Jasa Perantara Keuangan",25.6793941746954
"785",2030,"43","Asuransi dan Dana Pensiun",25.6795687467637
"786",2030,"44","Jasa Keuangan Lainnya",25.6834793896871
"787",2030,"45","Jasa Penunjang Keuangan",25.6885687649954
"788",2030,"46","Real Estate",54.0331228439312
"789",2030,"47","Jasa Perusahaan",37.0872830113221
"790",2030,"48","Administrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib",14473.2852803065
"791",2030,"49","Jasa Pendidikan",22.762894722054
"792",2030,"50","Jasa Kesehatan dan Kegiatan Sosial",4.63079142196875
"793",2030,"51","Jasa lainnya",270.913871859248
"794",2030,"52","Lainnya",201567.426523276
"795",2030,"53","lainnya (tidak menghasilkan output)",61945.1429048777
